order_id,order_date,customer_id,customer_type,region,sales_channel,product,category,quantity,unit_price,unit_cost,discount_pct,shipping_cost,payment_method,status,gross_sales,discount_amount,net_sales,total_cost,profit
10579,2026-02-21,C1108,B2C,CZ-Central,Online,Office Chair,Furniture,1.0,6647.0,3963.0,0.0,180.0,Card,Completed,6647.0,0.0,6647.0,3963.0,2504.0
10580,2026-01-03,C1242,B2B,CZ-West,Online,Laptop Pro 14,Electronics,3.0,30465.0,21940.0,0.05,323.0,Invoice,Cancelled,91395.0,4569.75,86825.25,65820.0,20682.25
10581,2026-05-03,C1123,B2B,SK-East,Partner,Paper Shredder,Office,3.0,3433.0,1789.0,0.1,246.0,Card,Completed,10299.0,1029.9,9269.1,5367.0,3656.1000000000004
10582,2026-06-17,C1060,B2C,CZ-Central,Online,Keyboard,Accessories,2.0,1958.0,946.0,0.05,194.0,Bank Transfer,Completed,3916.0,195.8,3720.2,1892.0,1634.1999999999998
10584,2026-03-13,C1196,B2B,SK-West,Partner,Desk 140,Furniture,2.0,8611.0,6166.0,0.0,281.0,Invoice,Completed,17222.0,0.0,17222.0,12332.0,4609.0
10585,2026-05-28,C1120,B2C,CZ-West,Online,Printer,Office,6.0,7388.0,4805.0,0.0,166.0,Card,Cancelled,44328.0,0.0,44328.0,28830.0,15332.0
10586,2026-06-14,C1160,B2C,CZ-East,Sales Rep,Office Chair,Furniture,4.0,6667.0,3948.0,0.15,28.0,Card,Completed,26668.0,4000.2,22667.8,15792.0,6847.799999999999
10587,2026-05-08,C1130,B2C,SK-East,Online,Keyboard,Accessories,6.0,1989.0,942.0,0.0,307.0,Card,Returned,11934.0,0.0,11934.0,5652.0,5975.0
10588,2026-03-06,C1285,B2C,CZ-West,Online,Office Chair,Furniture,5.0,6645.0,3916.0,0.0,313.0,Card,Completed,33225.0,0.0,33225.0,19580.0,13332.0
10589,2026-03-08,C1119,B2C,CZ-West,Sales Rep,Monitor 27,Electronics,4.0,7277.0,4906.0,0.0,487.0,Invoice,Returned,29108.0,0.0,29108.0,19624.0,8997.0
10590,2026-07-07,C1016,B2C,SK-West,Sales Rep,Monitor 34,Electronics,3.0,13140.0,10479.0,0.1,266.0,Invoice,Completed,39420.0,3942.0,35478.0,31437.0,3775.0
10591,2026-01-12,C1050,B2B,CZ-East,Partner,Office Chair,Furniture,4.0,6338.0,3819.0,0.0,214.0,Bank Transfer,Completed,25352.0,0.0,25352.0,15276.0,9862.0
10592,2026-03-23,C1282,B2C,CZ-East,Partner,Mouse,Accessories,2.0,1098.0,538.0,0.0,204.0,Bank Transfer,Completed,2196.0,0.0,2196.0,1076.0,916.0
10593,2026-04-13,C1044,B2B,CZ-East,Sales Rep,Mouse,Accessories,4.0,960.0,533.0,0.0,227.0,Card,Cancelled,3840.0,0.0,3840.0,2132.0,1481.0
10594,2026-01-17,C1245,B2B,CZ-West,Partner,Paper Shredder,Office,3.0,3224.0,1869.0,0.2,273.0,Invoice,Completed,9672.0,1934.4,7737.6,5607.0,1857.6000000000004
10595,2026-03-18,C1298,B2C,SK-East,Online,Docking Station,Accessories,1.0,4088.0,2633.0,0.05,399.0,Bank Transfer,Returned,4088.0,204.4,3883.6,2633.0,851.5999999999999
10596,2026-05-22,C1246,B2B,CZ-East,Sales Rep,Keyboard,Accessories,1.0,1705.0,1055.0,0.0,379.0,Invoice,Cancelled,1705.0,0.0,1705.0,1055.0,271.0
10597,2026-02-06,C1183,B2B,SK-West,Partner,Mouse,Accessories,3.0,1096.0,508.0,0.0,380.0,Invoice,Cancelled,3288.0,0.0,3288.0,1524.0,1384.0
10598,2026-03-27,C1239,B2C,CZ-East,Online,Laptop Pro 14,Electronics,4.0,27352.0,21179.0,0.0,222.0,Bank Transfer,Completed,109408.0,0.0,109408.0,84716.0,24470.0
10599,2026-02-14,C1275,B2B,CZ-East,Sales Rep,Laptop Air 13,Electronics,6.0,20829.0,16598.0,0.0,142.0,Invoice,Cancelled,124974.0,0.0,124974.0,99588.0,25244.0
10600,2026-04-21,C1011,B2C,CZ-East,Online,Office Chair,Furniture,1.0,6044.0,3754.0,0.15,153.0,Invoice,Cancelled,6044.0,906.6,5137.4,3754.0,1230.3999999999996
10601,2026-03-11,C1250,B2B,SK-West,Online,Monitor 34,Electronics,3.0,13544.0,4691.0,0.15,296.0,Card,Cancelled,40632.0,6094.8,34537.2,14073.0,20168.199999999997
10602,2026-05-17,C1092,B2B,CZ-West,Online,Office Chair,Furniture,2.0,6666.0,3892.0,0.0,114.0,Invoice,Cancelled,13332.0,0.0,13332.0,7784.0,5434.0
10603,2026-07-17,C1037,B2B,SK-West,Online,Office Chair,Furniture,4.0,5893.0,3959.0,0.1,22.0,Card,Cancelled,23572.0,2357.2000000000003,21214.8,15836.0,5356.799999999999
10604,2026-05-15,C1267,B2B,CZ-Central,Online,Keyboard,Accessories,6.0,1900.0,1020.0,0.0,341.0,Bank Transfer,Completed,11400.0,0.0,11400.0,6120.0,4939.0
10605,2026-04-16,C1158,B2B,Unknown,Online,Laptop Pro 14,Electronics,7.0,28224.0,21462.0,0.0,173.0,Invoice,Completed,197568.0,0.0,197568.0,150234.0,47161.0
10606,2026-06-03,C1223,B2B,CZ-West,Partner,Laptop Pro 14,Electronics,4.0,29521.0,19586.0,0.05,225.0,Card,Cancelled,118084.0,5904.200000000001,112179.8,78344.0,33610.8
10607,2026-07-24,C1132,B2C,CZ-West,Partner,Laptop Air 13,Electronics,5.0,23528.0,16426.0,0.05,330.0,Card,Completed,117640.0,5882.0,111758.0,82130.0,29298.0
10608,2026-03-19,C1223,B2B,Unknown,Sales Rep,Docking Station,Accessories,2.0,4225.0,2676.0,0.15,503.0,Invoice,Completed,8450.0,1267.5,7182.5,5352.0,1327.5
10609,2026-07-22,C1273,B2B,CZ-Central,Online,Monitor 27,Electronics,6.0,8127.0,4921.0,0.0,391.0,Card,Completed,48762.0,0.0,48762.0,29526.0,18845.0
10610,2026-03-14,C1280,B2B,CZ-West,Online,Laptop Air 13,Electronics,4.0,20557.0,15824.0,0.05,466.0,Bank Transfer,Completed,82228.0,4111.400000000001,78116.6,63296.0,14354.600000000006
10611,2026-02-19,C1240,B2C,SK-West,Partner,Laptop Air 13,Electronics,7.0,21558.0,16799.0,0.0,287.0,Card,Completed,150906.0,0.0,150906.0,117593.0,33026.0
10612,2026-05-28,C1270,B2B,SK-East,Sales Rep,Laptop Air 13,Electronics,4.0,22956.0,16269.0,0.0,412.0,Invoice,Completed,91824.0,0.0,91824.0,65076.0,26336.0
10613,2026-04-17,C1060,B2B,CZ-Central,Online,Laptop Pro 14,Electronics,3.0,31469.0,21811.0,0.0,357.0,Invoice,Completed,94407.0,0.0,94407.0,65433.0,28617.0
10614,2026-05-04,C1297,B2C,CZ-Central,Sales Rep,Bookshelf,Furniture,7.0,5141.0,3424.0,0.0,378.0,Bank Transfer,Completed,35987.0,0.0,35987.0,23968.0,11641.0
10615,2026-07-05,C1110,B2B,CZ-East,Sales Rep,Paper Shredder,Office,6.0,3107.0,1982.0,0.15,336.0,Invoice,Completed,18642.0,2796.2999999999997,15845.7,11892.0,3617.7000000000007
10616,2026-05-06,C1278,B2C,SK-West,Online,Paper Shredder,Office,6.0,3512.0,1894.0,0.35,510.0,Bank Transfer,Returned,21072.0,7375.2,13696.8,11364.0,1822.7999999999993
10617,2026-07-21,C1090,B2B,SK-West,Sales Rep,Bookshelf,Furniture,3.0,4889.0,3493.0,0.0,546.0,Bank Transfer,Cancelled,14667.0,0.0,14667.0,10479.0,3642.0
10618,2026-04-16,C1282,B2C,SK-East,Sales Rep,Keyboard,Accessories,5.0,1775.0,1020.0,0.15,422.0,Card,Cancelled,8875.0,1331.25,7543.75,5100.0,2021.75
10619,2026-02-20,C1078,B2C,CZ-Central,Online,Desk 140,Furniture,3.0,10030.0,6440.0,0.05,227.0,Card,Completed,30090.0,1504.5,28585.5,19320.0,9038.5
10620,2026-01-08,C1298,B2B,SK-East,Sales Rep,Desk 140,Furniture,7.0,9106.0,5837.0,0.0,406.0,Card,Completed,63742.0,0.0,63742.0,40859.0,22477.0
10621,2026-03-14,C1118,B2B,CZ-West,Partner,Desk 180,Furniture,1.0,13296.0,9017.0,0.0,518.0,Bank Transfer,Cancelled,13296.0,0.0,13296.0,9017.0,3761.0
10622,2026-03-15,C1230,B2B,CZ-West,Sales Rep,Printer,Office,1.0,6809.0,4747.0,0.05,189.0,Bank Transfer,Returned,6809.0,340.45000000000005,6468.55,4747.0,1532.5500000000002
10623,2026-06-05,C1074,B2C,SK-West,Online,Monitor 34,Electronics,2.0,13571.0,9276.0,0.1,424.0,Invoice,Completed,27142.0,2714.2000000000003,24427.8,18552.0,5451.799999999999
10624,2026-07-03,C1113,B2B,SK-West,Partner,Keyboard,Accessories,3.0,1811.0,1027.0,0.05,404.0,Invoice,Returned,5433.0,271.65000000000003,5161.35,3081.0,1676.3500000000004
10625,2026-05-20,C1061,B2C,SK-East,Online,Laptop Air 13,Electronics,6.0,22409.0,16432.0,0.05,371.0,Invoice,Completed,134454.0,6722.700000000001,127731.3,98592.0,28768.300000000003
10626,2026-03-10,C1254,B2B,SK-West,Partner,Executive Chair,Furniture,3.0,13360.0,7410.0,0.05,196.0,Bank Transfer,Cancelled,40080.0,2004.0,38076.0,22230.0,15650.0
10627,2026-07-19,C1128,B2B,SK-East,Partner,Docking Station,Accessories,2.0,4399.0,2789.0,0.0,340.0,Card,Completed,8798.0,0.0,8798.0,5578.0,2880.0
10628,2026-01-15,C1175,B2C,CZ-Central,Online,Executive Chair,Furniture,5.0,11275.0,7570.0,0.1,559.0,Invoice,Returned,56375.0,5637.5,50737.5,37850.0,12328.5
10629,2026-06-14,C1056,B2B,CZ-East,Online,Paper Shredder,Office,7.0,2914.0,1918.0,0.0,446.0,Invoice,Completed,20398.0,0.0,20398.0,13426.0,6526.0
10630,2026-04-02,C1092,B2B,CZ-Central,Online,Executive Chair,Furniture,3.0,6971.0,6991.0,0.0,215.0,Bank Transfer,Returned,20913.0,0.0,20913.0,20973.0,-275.0
10631,2026-01-09,C1204,B2B,SK-West,Sales Rep,Laptop Air 13,Electronics,4.0,19475.0,16481.0,0.0,258.0,Bank Transfer,Completed,77900.0,0.0,77900.0,65924.0,11718.0
10632,2026-06-08,C1178,B2B,SK-West,Partner,Monitor 27,Electronics,2.0,8331.0,5262.0,,188.0,Card,Completed,16662.0,,,10524.0,
10634,2026-01-28,C1007,B2B,CZ-West,Sales Rep,Paper Shredder,Office,5.0,3053.0,1838.0,0.15,487.0,Invoice,Completed,15265.0,2289.75,12975.25,9190.0,3298.25
10635,2026-03-31,C1219,B2C,CZ-West,Online,Keyboard,Accessories,3.0,1981.0,941.0,0.0,389.0,Card,Completed,5943.0,0.0,5943.0,2823.0,2731.0
10636,2026-02-03,C1120,B2B,SK-West,Sales Rep,Printer,Office,6.0,7451.0,4337.0,0.0,417.0,Bank Transfer,Completed,44706.0,0.0,44706.0,26022.0,18267.0
10637,2026-01-02,C1172,B2B,CZ-West,Online,Laptop Pro 14,Electronics,1.0,32407.0,20703.0,0.2,398.0,Unknown,Completed,32407.0,6481.400000000001,25925.6,20703.0,4824.5999999999985
10638,2026-01-29,C1088,B2B,CZ-Central,Partner,Monitor 27,Electronics,1.0,8423.0,4979.0,0.0,445.0,Card,Returned,8423.0,0.0,8423.0,4979.0,2999.0
10639,2026-01-30,C1155,Unknown,CZ-Central,Partner,Docking Station,Accessories,7.0,3691.0,2691.0,0.0,154.0,Invoice,Completed,25837.0,0.0,25837.0,18837.0,6846.0
10640,2026-07-13,C1026,B2B,CZ-Central,Sales Rep,Laptop Air 13,Electronics,2.0,22289.0,17050.0,0.2,292.0,Invoice,Completed,44578.0,8915.6,35662.4,34100.0,1270.4000000000015
10641,2026-07-05,C1273,B2C,CZ-Central,Partner,Laptop Pro 14,Electronics,2.0,28668.0,20971.0,0.0,589.0,Bank Transfer,Cancelled,57336.0,0.0,57336.0,41942.0,14805.0
10642,2026-06-26,C1068,B2B,CZ-East,Online,Monitor 34,Electronics,3.0,15413.0,9802.0,0.2,425.0,Invoice,Completed,46239.0,9247.800000000001,36991.2,29406.0,7160.199999999997
10643,2026-04-17,C1033,B2B,CZ-East,Sales Rep,Desk 140,Furniture,5.0,8893.0,6023.0,0.0,459.0,Card,Completed,44465.0,0.0,44465.0,30115.0,13891.0
10644,2026-01-19,C1144,B2B,CZ-East,Online,Executive Chair,Furniture,4.0,12991.0,7948.0,0.25,283.0,Bank Transfer,Completed,51964.0,12991.0,38973.0,31792.0,6898.0
10645,2026-04-04,C1074,B2C,CZ-Central,Online,Desk 140,Furniture,3.0,8559.0,5898.0,0.0,407.0,Card,Completed,25677.0,0.0,25677.0,17694.0,7576.0
10646,2026-07-05,C1124,B2C,Unknown,Partner,Webcam,Accessories,6.0,2146.0,1362.0,0.05,422.0,Unknown,Completed,12876.0,643.8000000000001,12232.2,8172.0,3638.2000000000007
10647,2026-05-08,C1110,B2B,CZ-East,Online,Monitor 34,Electronics,4.0,13926.0,9375.0,0.05,429.0,Bank Transfer,Completed,55704.0,2785.2000000000003,52918.8,37500.0,14989.800000000003
10648,2026-01-12,C1291,B2B,CZ-Central,Sales Rep,Keyboard,Accessories,7.0,1713.0,1004.0,0.0,284.0,Bank Transfer,Completed,11991.0,0.0,11991.0,7028.0,4679.0
10649,2026-05-20,C1263,B2B,SK-East,Online,Monitor 34,Electronics,2.0,14497.0,9554.0,0.1,334.0,Bank Transfer,Completed,28994.0,2899.4,26094.6,19108.0,6652.5999999999985
10650,2026-02-26,C1220,B2B,Unknown,Partner,Laptop Air 13,Electronics,2.0,20472.0,17068.0,0.1,226.0,Card,Completed,40944.0,4094.4,36849.6,34136.0,2487.5999999999985
